filename,Acoustic_Complexity_Index__main_value,Acoustic_Complexity_Index__min,Acoustic_Complexity_Index__max,Acoustic_Complexity_Index__mean,Acoustic_Complexity_Index__median,Acoustic_Complexity_Index__std,Acoustic_Complexity_Index__var,Acoustic_Diversity_Index__main_value,Acoustic_Evenness_Index__main_value,Bio_acoustic_Index__main_value,Normalized_Difference_Sound_Index__main_value,RMS_energy__min,RMS_energy__max,RMS_energy__mean,RMS_energy__median,RMS_energy__std,RMS_energy__var,Spectral_centroid__min,Spectral_centroid__max,Spectral_centroid__mean,Spectral_centroid__median,Spectral_centroid__std,Spectral_centroid__var,Spectral_Entropy__main_value,Temporal_Entropy__main_value,ZCR__min,ZCR__max,ZCR__mean,ZCR__median,ZCR__std,ZCR__var,Wave_SNR__SNR,Wave_SNR__Acoustic_activity,Wave_SNR__Count_acoustic_events,Wave_SNR__Average_duration,NB_peaks__main_value,Acoustic_Diversity_Index_NR__main_value,Acoustic_Evenness_Index_NR__main_value,Bio_acoustic_Index_NR__main_value,Spectral_Entropy_NR__main_value
20200417_010000.WAV,1865.9005133677158,152.21394768715828,161.31093107423567,155.49170944730966,153.62198296064844,3.170992897949953,10.05519595884904,2.2490370239566158,0.18190288946704491,3.8118506638327947,0.2560462730968628,0.004994861908858471,0.11455984782527658,0.016307822102425575,0.008363769806477706,0.01532464118865317,0.00023484462756096525,7721.503514696809,19124.75430856634,12388.949730379278,11468.70974927536,2939.2396906059757,8639129.958833512,0.9425852285822587,0.9680535883705402,0.1796875,0.853515625,0.5122311219330608,0.470703125,0.19382140606524903,0.037566737449110155,30.47302254438501,0.4504888888888889,268,0.12302487562189056,10,2.191578042948898,0.264487539243742,3.2476183727800554,0.8900822217600891
20200404_050000.WAV,1825.5781560993041,149.46206922067768,154.05938899479156,152.13151300827533,152.58019879226316,1.2498611253989556,1.5621528327835437,2.2996133294239085,0.030537661483797506,4.205755246390779,0.1417401366813524,0.024617484650407983,0.1606024440707522,0.03838802454753583,0.03427576101933277,0.012971040806074164,0.0001682478995928411,7826.753756349648,15944.500687115931,10504.632679404776,9892.129245920705,1583.975504863859,2508978.400008717,0.9691951483270967,0.9878403786717553,0.16796875,0.775390625,0.38011538525646726,0.328125,0.12328789956386378,0.015199906178869365,16.760362583408998,0.17671111111111112,348,0.03046743295019157,6,2.294881030121438,0.07031484808735958,4.185268898406063,0.9596675927043722
20200326_230000.WAV,1883.5974161852066,152.37541531575582,161.87715679503128,156.9664513487672,156.75157877459208,3.2097848859656963,10.302719014173817,2.2912828652791855,0.08467616681703749,3.2706012722835873,0.4469809777958968,0.013432596117700056,0.18527363849152087,0.05466702912656392,0.04518214294151071,0.032054978180952355,0.0010275216261813316,8244.655634756766,18899.003477785587,14531.418711293061,14830.823479547622,2049.405833174268,4200064.269048715,0.937948023176226,0.9789942267022806,0.244140625,0.84765625,0.6535138192839364,0.681640625,0.11581208151933312,0.013412438225840657,18.803761319018307,0.6129777777777777,312,0.07442735042735042,15,2.278510447094408,0.12314783949849524,3.748700605292696,0.9019189599512445
20200314_143000.WAV,1796.7890774798389,148.78632037959062,150.54852706130598,149.7324231233199,149.7114432888921,0.48757435108802455,0.2377287478389082,2.300382552990513,0.019911734164070792,1.8268206058893792,0.6361596172026911,0.05721418326828338,0.11721678146384502,0.076322026171668,0.07608048813925825,0.004451001642187447,1.981141561875535e-05,9514.30346123668,13044.805785013017,11459.355729970359,11465.979345170053,446.0654197554113,198974.3587015713,0.9849721697910132,0.9906386612803594,0.294921875,0.560546875,0.43479125227798027,0.435546875,0.0364054570886576,0.00132535730583409,4.99895620495332,0.005511111111111111,31,0.010666666666666666,8,2.3004371878861654,0.027401616242315897,2.6273048045445893,0.9786737527566698
20200426_180000.WAV,1814.1912892704834,149.42902628106214,153.12844887837906,151.18260743920695,150.96746862272335,1.1134524235638799,1.2397762995402777,2.2996318700525467,0.030675300647548375,5.2425979519978725,0.7135088092580929,0.046478952211607936,0.14296156264768053,0.07192197816003262,0.07097170656652596,0.00937842988211653,8.795494705377628e-05,6761.918251889073,12859.83754183993,8613.458223287995,8497.81790345946,759.5706923287205,576947.6366447319,0.9416507525990202,0.990649074483071,0.138671875,0.5625,0.24445402091297005,0.234375,0.04912510380559419,0.0024132758239104046,9.85316405778262,0.03448888888888889,142,0.014572769953051642,4,2.298810508026656,0.04934753842499902,5.318244142686953,0.9379533510397725
20200409_120000.WAV,1807.502018205433,149.03205293304632,157.8927791645615,150.6251681837861,149.8079874326678,2.334646545495003,5.450574492391752,2.2999738118987696,0.024515471864332207,5.019619240480795,0.06573290518083225,0.02854089089710522,0.14107014290457584,0.040450174930782574,0.039755741611365344,0.005577114715938857,3.110420855474175e-05,6417.743215956459,14279.46105107741,8229.758300563893,8178.201447698274,628.5414757330888,395064.38671672903,0.9440460044526069,0.9903450083070929,0.1171875,0.640625,0.22847812166637035,0.224609375,0.042849333612290694,0.001836065391017385,14.970072443855923,0.024533333333333334,105,0.01401904761904762,3,2.2995630023173916,0.04276748159831758,4.77887960639387,0.939854242865614
20200328_010000.WAV,1861.3092116741989,152.51242598091625,158.7128822034551,155.10910097284992,155.09421376084885,1.9516777786491992,3.8090461516730723,2.299116332632208,0.03886673551656479,3.507418951758593,0.691512165689484,0.008254792233597543,0.11097358533921355,0.02165751800547066,0.018815486305701807,0.01044934400832887,0.00010918879020439847,4814.5984444691085,17814.209247693583,12085.604160135967,11600.494752130622,1803.023041160218,3250892.0869546416,0.9793005243975214,0.9842431914553961,0.146484375,0.84765625,0.51408909958663,0.48046875,0.12453976630208523,0.015510153390578004,22.361572721242325,0.28302222222222223,414,0.04101771336553946,19,2.2795971939111777,0.11878591163163961,4.701304483666845,0.9583234716106985
20200425_020000.WAV,1866.0096338188216,150.72648444761788,164.07479144219488,155.50080281823514,151.6620036212737,5.848116286930351,34.200464105460036,2.2687053503339016,0.14469462037645114,3.926180147893558,0.2705636139767734,0.011172901915477748,0.22394966266817376,0.024782252489982014,0.018033856687214075,0.02467863798025055,0.000609035172560265,7107.286234543221,19264.21242377727,10699.063205359109,9965.75498497629,2423.9867884568416,5875711.950613312,0.9655085872005561,0.9734408443596221,0.134765625,0.85546875,0.40628142640456927,0.37109375,0.15522311678253875,0.024094215983685663,22.41455468118165,0.1975111111111111,208,0.05697435897435897,10,2.1927071432833043,0.261006388325411,4.590191560670705,0.9384784743069945
20200420_203000.WAV,1876.403463426324,153.92165660739306,158.78265077107335,156.36695528552698,155.78996030748164,1.6737272932062843,2.8013630520236354,2.277244056816428,0.12485384606825338,3.528061213860063,0.32546587753361966,0.010380774586102901,0.1938489754544029,0.04666951937090196,0.03807450867598331,0.028457401125238566,0.0008098236788027292,7278.324016788889,18759.9564513293,14589.823366973533,15091.684488246932,2187.2935957455243,4784253.273989385,0.9307518456712606,0.9787616968029983,0.166015625,0.853515625,0.6566054135367588,0.703125,0.12609945472051695,0.015901072480811705,17.595345149025697,0.4791111111111111,300,0.0952888888888889,10,2.269058565010594,0.1443929534654737,3.875876952332387,0.8958386826378604
20200315_040000.WAV,1798.6108741969879,149.25927237657342,150.6896883594097,149.88423951641565,149.9275426680283,0.3959503352412066,0.1567766679776239,2.3004120945322883,0.019799527838898358,2.2663598573419117,0.5976835801322876,0.0591056028302396,0.13880713808574172,0.08529144316921537,0.0850582409620633,0.006198435266315352,3.842059975070187e-05,9338.060881589136,13180.996601802819,11170.839466154197,11161.376414179907,494.95393339189866,244979.39618011203,0.9809473683631379,0.9905886599146171,0.27734375,0.564453125,0.41232762356653924,0.412109375,0.038899465357004684,0.0015131684050608074,6.287455272281183,0.008888888888888889,47,0.011347517730496455,8,2.300862030319393,0.024528836081199757,2.4770197691292015,0.9735091807557507
20200330_080000.WAV,1805.0530721839032,149.02756090106993,153.46260494005293,150.4210893486586,149.75201181303515,1.412464602820324,1.9950562542203756,2.299671912538609,0.026219498495555806,3.5612589313594007,0.23599542094382994,0.033355200854426406,0.17003852674979933,0.04933391215984275,0.0487212594453074,0.006443305088300614,4.151618046092059e-05,8077.55218119125,16070.533428256364,9835.443092431862,9795.486971246692,574.2529407142323,329766.43991894356,0.9728139489862714,0.9902919084970355,0.19140625,0.716796875,0.3264109587518891,0.322265625,0.04229929678105385,0.0017892305081716724,12.90689530182819,0.016888888888888887,63,0.016084656084656087,4,2.298678928276543,0.04956030452601432,4.100559914413332,0.9714025059000617
20200325_040000.WAV,1829.1087008298778,151.28685714197263,154.23342864722974,152.42572506915647,152.4435725834482,0.8525514487722985,0.7268439728037451,2.2991693775903372,0.04188768180277336,5.318454628141644,0.06193543203633147,0.03417157082840095,0.20412871073564157,0.06647204789533231,0.05613198480368061,0.025594654391357937,0.000655086333413058,6358.7401305412095,16623.797159297857,10572.949173428155,9999.33302751613,2354.2543666564825,5542513.622921115,0.9513580827401759,0.9866048835985929,0.111328125,0.802734375,0.39820779208151835,0.3515625,0.17750998647009406,0.03150979529661298,12.889570855395105,0.312,306,0.1339607843137255,6,2.282827617853062,0.11274184389221684,5.271174694126674,0.927700218239102
20200429_050000.WAV,1828.9049588622313,149.77170915658576,155.39896872723693,152.40874657185262,152.20433773421186,1.614017873284683,2.605053695282411,2.299751158261944,0.034633560820498135,6.215444601964538,0.05836096093923783,0.04044807381624401,0.20405437066947332,0.059008519342068834,0.05825693259812463,0.007587942833667822,5.757687644701085e-05,4668.110065746579,15711.449842756108,6271.039292345577,6093.045338615289,949.8766077624817,902265.5699743596,0.8957189660952772,0.9906023345452388,0.060546875,0.669921875,0.13958706051649036,0.130859375,0.050066315617230836,0.0025066359594841723,13.335932808258413,0.03395555555555556,156,0.01305982905982906,3,2.2950033979644346,0.06891369296922996,5.709155516238187,0.8958992786637483
20200422_090000.WAV,1800.5585091494422,149.2864559883147,150.90700613815534,150.0465424291202,150.09512667292745,0.444152972791553,0.19727186323957402,2.299592162825624,0.03483204216240772,6.320348833716112,0.23031940229178197,0.064896954434298,0.2478398352655395,0.09567784539028654,0.09278337734481591,0.01538671079495812,0.00023675086908768074,6192.94243990426,10181.475544611973,7711.06016095568,7701.385209095619,464.2746640355063,215550.96366528227,0.9364696020125917,0.9902093174220352,0.10546875,0.3046875,0.20285987226642369,0.201171875,0.02712122086725719,0.0007355606213305469,8.013350222550635,0.05688888888888889,174,0.019616858237547892,4,2.2905382227902455,0.08382017591486601,7.364425908429796,0.9315019089640922
20200324_073000.WAV,1799.4812429998776,149.07319935899116,150.76665576765538,149.9567702499898,149.90639401203265,0.4767484777178367,0.2272891110062746,2.299770556409861,0.028991934573286395,5.608700488110577,0.16091452713159873,0.05767498738288157,0.18051348267481243,0.07952388034389284,0.07901141417677628,0.006987641915679029,4.88271395417545e-05,6353.20127972176,11456.421264291135,8254.162967050122,8240.563894967356,453.1524986782794,205347.18705836803,0.9471953222615815,0.9906770648373238,0.125,0.357421875,0.22946570945195127,0.228515625,0.028402193353804193,0.0008066845873068791,9.520251787018752,0.015288888888888888,77,0.011913419913419912,5,2.2945695626670695,0.06878263779274736,5.638155414162082,0.9441460089452193
